TargetRowID,CowID,Ear,Air,Time,EarAirGap,SHAP_Ear,SHAP_Air,SHAP_Time,SHAP_CowID
1119,60,38.2,37.2,15,1.0,0.0777776520575249,-0.0018992877206744,0.0188961962053918,-0.5765258418008383
1120,60,37.7,35.7,19,2.0,0.0368468157177754,0.0524053312235075,0.0189198260575077,0.0981963244445071
1121,60,36.7,33.9,20,2.8,-0.0489056716107582,0.1828678362386906,0.0416530634259088,-0.2291186586001412
1122,60,37.9,35.1,20,2.8,-0.1260049074839327,0.1884185854970326,0.1226365735336673,0.0386662422064342
1123,60,35.4,31.9,21,3.5,-0.0188073805568513,0.1929399030307165,0.1719756311450163,1.1594267650249148
1124,60,36.5,33.6,21,2.9,-0.3201495233842515,0.2408709662666996,0.1279087574966654,-0.3057064612081159
1125,60,38.1,35.1,21,3.0,-0.1362176970597097,0.1801413997881079,0.1243107600216089,-0.0260579183051063
1126,60,35.9,32.3,22,3.6,-0.0533599088643654,0.2089711786071314,0.213952981831048,0.9157591438266822
1127,60,36.3,33.3,22,3.0,0.0417890097924337,-0.0175969718394182,0.1751324830304336,-0.2923993378930483
1128,60,35.2,30.6,23,4.6,-0.1281417517208662,0.4074796004043168,0.1544929347074681,1.0512192691123854
1129,60,34.0,28.8,24,5.2,0.044842405726482,0.1590921961702989,0.1513595048264993,1.2531185369909157
